label,left_eye_openness,right_eye_openness,average_eye_openness,left_eye_aspect_ratio,right_eye_aspect_ratio,eye_closure_indicator,left_brow_to_eye_dist,right_brow_to_eye_dist,eyebrow_elevation,eyebrow_asymmetry,brow_inner_distance,mouth_width,mouth_height,mouth_aspect_ratio,mouth_openness,mouth_corner_elevation,smile_curvature,lip_separation,face_width,face_height,face_aspect_ratio,head_roll,head_yaw,head_pitch,mouthSmileLeft,mouthSmileRight,mouthFrownLeft,mouthFrownRight,mouthPucker,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,mouthLowerDownLeft,mouthLowerDownRight,jawOpen,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,eyeBlinkLeft,eyeBlinkRight,eyeWideLeft,eyeWideRight,eyeSquintLeft,eyeSquintRight,cheekPuff,noseSneerLeft,noseSneerRight
happy,0.20186982028587336,0.12584450043223416,0.251738233587503,0.3326124503674221,0.27304652814390945,0.08601069284876277,0.48604371623627374,0.3290257276429307,0.04479684115279138,0.0212932071492046,0.3939729543725266,1.0,0.19275187337073393,0.21573055169715788,0.03795348506096171,0.32489077042052744,0.9128936947623991,0.03302238340610028,1.8114989118927682,2.954258586960888,1.124792706448109,0.10910897838511276,0.08056664837745173,-0.05755841866278323,0.9184585670479868,0.696895714572938,0.03891559249151925,0.02170931561847088,0.02335697470319504,0.04034133428170876,0.015296983793225773,0.007765412752975541,0.014168665295631395,0.025880341358360804,0.0,0.02828712173446458,0.012995972870969338,0.034921564589536325,0.0,0.009774644923645806,0.0,0.009259016937268617,0.02321965671441626,0.017670053869153185,0.016706091603675807,0.4340815128619939,0.47033882406199434,0.2693171166445514,0.02918904533168766,0.028614657615011294
happy,0.3858238117420155,0.2754711031052695,0.26403167264660204,0.23739417258927867,0.22903211988266492,0.06888820530997312,0.38111820822460385,0.44452227042196446,0.055850164748710004,0.020664846761178104,0.3464125305799201,1.0,0.20735826887513506,0.18385354016425234,0.03857396746836754,0.30742139604149,0.7687973587486104,0.024657772960236666,2.0779064168050687,2.548918519058079,0.9944561592862532,0.03080303501248808,0.05008800984761368,0.02371344006469276,0.7727812071404931,0.5754213017690653,0.03737041930015822,0.03622334980577262,0.01671727465406146,0.024724906391907952,0.0,0.004967480416550672,0.016180874038022312,0.0060622707214508294,0.029287154274198566,0.04596485489972392,0.004704008647419074,0.009112975746892495,0.023060828788029095,0.040944509930495074,0.004109133936981257,0.023237469589990248,0.043676885060570415,0.0,0.003346100311004182,0.40763933935391616,0.3979411587144589,0.41500810302029156,0.023141576357670897,0.0
happy,0.24736544810528022,0.24689600527868377,0.30813884376183565,0.2828877944701081,0.2734429809180861,0.0578600670653798,0.49169766909443946,0.3698411259952341,0.05411733195279461,0.0014914523398122173,0.43124255032801445,1.0,0.1325425179403607,0.2174820752545724,0.05422877912934315,0.24930115993035518,0.8951178849021064,0.04228858262252951,2.110434994040554,2.5515148264986722,1.045981468120335,0.04123283223206487,-0.051978499862008545,0.10195577735529913,0.8065363552079915,0.685985718340233,0.014648701811189279,0.03771435431744344,0.006472381317338368,0.0,0.04094218093515463,0.05314126338389104,0.014731499549158686,0.0,0.01596370830945273,0.0162791016520713,0.017530990066710658,0.005525955455015972,0.02753429485219421,0.02681859587871912,0.0005727269423490139,0.029089557512033543,0.04668490476529659,0.022235484321681778,0.015614772893109422,0.4357996785592479,0.5115256766968561,0.21154627155942252,0.02213707913870493,0.014923968656983469
happy,0.22260548371533564,0.3105374766737452,0.2966088137171439,0.23392858256405655,0.26532188343910823,0.13031297092079003,0.42490614291778844,0.3188728946893433,0.0496926505366447,0.008268499767697335,0.3760361342935283,1.0,0.11689086800742586,0.1277971539361539,0.0584361696216967,0.253864065191516,0.49352556581794327,0.06373477064064237,2.188520170464128,2.1805122539262274,0.9177032411652835,0.14782600103648363,-0.01567554604244621,0.13343100888956158,0.8502969475577205,0.7919220747072515,0.05097382967489296,0.025462451783424187,0.025040140836406193,0.017829936908588653,0.030618086273610283,0.028126107616225998,0.03627242511134754,0.013222802057715298,0.014339702851728489,0.013771658778144258,0.03028042237532686,0.039478867723857516,0.014035073589059092,0.014477941538689813,0.02408300391030739,0.016805100499832283,0.03237669749081857,0.0,0.009252834390080369,0.3717583666038554,0.2179643987613855,0.27290892445049564,0.00810297049400296,0.017385639491255205
happy,0.2770383638568965,0.3345570283149502,0.22925014156202497,0.23268275348235656,0.2767564687782267,0.09446159710673,0.5001800635299842,0.44894237363586453,0.062279113841567424,0.006543984517471667,0.3991540744448213,1.0,0.13501203580814716,0.1298060990070555,0.06200060811730659,0.2624523808891011,0.647771971835267,0.04831686860384169,2.4666061286385235,1.5890214633720992,0.884618481057788,0.08903727133282109,-0.022055458607163212,-0.08246509762169231,0.6392536269725679,0.9253414640064395,0.023673630777950854,0.02997512412599595,0.005177908051359002,0.005446033621483158,0.025821578317395236,0.020757566302160805,0.027133604645233646,0.017560277117930123,0.02361586844391015,0.02205554810376642,0.030110976058104033,0.03049110766527812,0.0,0.0,0.0330226901694696,0.035440426212405174,0.006731900746326612,0.0,0.021287452673093614,0.543083822635053,0.6297594522434316,0.3913038057681161,0.015167682944385965,0.008389301919396784
happy,0.38653529384489094,0.37282875690775086,0.3390745315448823,0.2323744880657262,0.2856505797289184,0.11599066023744756,0.4842972858758141,0.5468490581958927,0.061118995000072354,0.029620185071956365,0.44458343983605475,1.0,0.11400638820057521,0.19321941148030647,0.040266640720140315,0.216007952117999,0.9181816619300824,0.08025741846549982,2.541746695096074,2.546343064863093,1.4085150222552887,0.0009161033336523533,-0.026933823349673074,-0.08120543245830529,0.7514463816722191,0.7743356732277336,0.005784872183994221,0.02516088695848492,0.020785017069517422,0.0030655224811519596,0.01933443754638424,0.01896351566986149,0.04336829516638033,0.031624773270674325,0.02014879070818906,0.02323423502741408,0.020574760915354574,0.01736211819765788,0.00592844643395227,0.01803632559110992,0.010300722663517326,0.0037458979939990963,0.02664588358911795,0.025086440579132056,0.0,0.4377315362504873,0.5495701385899924,0.43473789911170563,0.03333587895750811,0.02050587168971898
happy,0.29972256178698853,0.34694121780346343,0.33719894181778837,0.2560331403040648,0.22267382363417393,0.09202233507472755,0.46683541759781566,0.4343385484823212,0.03988685310864103,0.023287502594608687,0.3647229581012573,1.0,0.19152375486922726,0.17452328566502562,0.054271826807121164,0.29366020114260616,0.6360570998908426,0.04157828033235529,2.5672775054728505,2.011314983942807,0.7705355813894222,-0.06760362623753209,-0.09753289446222545,0.0275683923800286,0.5265785816108987,0.7534931935892003,0.020401924614425086,0.018471058879473427,0.03578446777607052,0.0,0.02514714036760071,0.040298696623446456,0.005338850056407718,0.015062515346731364,0.010212405076027928,0.008373501400992125,0.01575859393470048,0.03855730868789856,0.04388602678133777,0.01563279007447808,0.04476578278283812,0.020462494200800124,0.04279798334711406,0.018787117554504608,0.021703751738599876,0.48654744726428345,0.7678853679367535,0.41810284598758307,0.010805561110630973,0.03259697231358616
happy,0.28161645056409995,0.29448594755461394,0.28072723153699525,0.27009749379816306,0.2727489769230845,0.05157582668236462,0.5016593818172389,0.3738934949631517,0.024759765127710304,0.01924065382983713,0.4058786702320118,1.0,0.21074817873371504,0.1383262560947201,0.04287848439648022,0.25075629325334997,0.7453412729660661,0.05488012498132668,1.7724347913723482,2.7234167107397265,1.1715924357735847,-0.02894660296674732,-0.04407751646110882,0.0726881087913689,0.5229664496025708,0.5149690271523563,0.019839849191918953,0.017127424868777396,0.018655538523529764,0.01963622806510717,0.02293227791363235,0.0323194449280279,0.005555636288071743,0.004764369292289667,0.0057867898474640266,0.02375591667319319,0.036184315922403794,0.014392587302886364,0.0,0.0,0.00917052260365185,0.012749524462562209,0.014690947845688557,0.02050155459875192,0.015947297699308187,0.5549339610543407,0.3823982694318631,0.2810145632419565,0.026225382000766004,3.665309096044858e-05
happy,0.36259035757176167,0.2476452128446747,0.3871355048672521,0.25323705652315703,0.22168950665089315,0.10174798952487064,0.3665909969752955,0.39173892179445374,0.0569480827502711,0.027222567152451624,0.35644826098220195,1.0,0.22282778704678194,0.2452976176276867,0.05926473462470014,0.348171435604285,0.5619201572025943,0.04443663539900191,1.8182232916948866,2.495007762575591,1.0548533436678003,0.031175336425600175,0.009229786535364017,-0.011795399193453394,0.7300610589660321,0.975860985624486,0.01779364264653508,0.02537930012347278,0.01698049871098494,0.020984272743438837,0.02007821684566893,0.025828212857651075,0.0351489979621133,0.041416121968843284,0.02402506106481917,0.027664109518462827,0.005038761380587628,0.018857602348596934,0.03222376304348666,0.031257592299422994,0.022750926526335653,0.03152312147438338,0.026379967216919646,0.03560398135737118,0.023761669040442447,0.41443016844289654,0.4835841256933024,0.1155524499317779,0.024977514573005642,0.0
happy,0.21955370343272362,0.2429706938222952,0.3512681314079349,0.24547909605281973,0.32728760937208956,0.09995200367059136,0.4816228037082982,0.5753077658836421,0.05229297453338484,0.006969528251019583,0.39231907838139973,1.0,0.12950455886854206,0.1801504652533783,0.03701163835504486,0.3262178878593717,0.7534611874185255,0.045051074389917525,2.0654908725476626,2.534228561948328,1.2734938127429194,-0.13787707259243345,0.040659174084688575,0.03820234698134362,0.6300345325596742,0.6250094840854474,0.03436082980023289,0.014639620661338502,0.0015810527962406354,0.025769565221980362,0.02602380747842493,0.00010070165566281389,0.02298326230102688,0.029562580201568857,0.02486702387218142,0.02821575928889814,0.0017445017248202618,0.024303522014950542,0.016065943126884197,0.013723727936579617,0.03131722292245645,0.03923056863876499,0.04332681070980467,0.03709250232957677,0.018573455638807614,0.48527201630263433,0.5266822871784244,0.35969423594395694,0.021699934442850077,0.030708790714390366
happy,0.3129633396421546,0.2801556511423977,0.2976909187971536,0.2801023772660657,0.2487547561130717,0.11890620409074516,0.4793603017680256,0.35430198576436045,0.07524033384575929,0.01349031833116009,0.2841433259770372,1.0,0.1422213290549021,0.19200867276831504,0.045207616152940854,0.2631584016179704,0.8119701965482479,0.05594781882087232,2.2027155579593933,2.604710242641582,1.2733687789124117,-0.004742611682074577,-0.06563582427362953,-0.033157845266868685,0.49704559898670686,0.7062674097282646,0.0,0.02046877904837134,0.019939771361083512,0.033591919572265844,0.03543924710537457,0.022636075627280774,0.0134953059938403,0.026307094463094594,0.013137070714783924,0.019981895531236464,0.03281977212048998,0.012748972502137492,0.030473822310152512,0.02880621779299993,0.00758770637729932,0.03266062366682621,0.029081362489829565,0.021325036535844548,0.010089795045640521,0.364079398142443,0.39623374230969777,0.3934075570633568,0.007576872823781826,0.02568765923205831
happy,0.40714676754306367,0.20837958591294092,0.356544757457487,0.2644952724196184,0.2723351575404789,0.10295869783470511,0.4844663284101306,0.43808940441194366,0.07544587817550552,0.01406587512507861,0.47925642005254737,1.0,0.17777068168315238,0.14872944173682656,0.057962915106081606,0.3522562978463267,0.7422643820179146,0.046554500272681584,1.7377494870029238,2.3634420232840037,0.8669258562112389,-0.0993404423102714,-0.018366172599496404,0.008771820365920691,0.6404546415937408,0.7772143255330962,0.037147171570638154,0.05651974119598355,0.012374393894078291,0.03865890203639072,0.023168782245221425,0.018033780592297113,0.02562372787243998,0.02080491428783947,0.021435144432958842,0.0146916688832533,0.0018245744226149385,0.0,0.028492183482655954,0.016402898828885727,0.012250844304469833,0.020110573147400997,0.03033411928790316,0.02234473125934318,0.011471285823667424,0.572629295564895,0.6079185502981632,0.3895645324258282,0.032657625647473175,0.03614547995857954
happy,0.30702234981401816,0.22293844092355375,0.31643760415669847,0.2193255808662034,0.23616201634624837,0.1325891266952022,0.5151170626088003,0.5652733674506544,0.04524569828547239,0.005020765063402021,0.383169396205076,1.0,0.18292258250458035,0.233646698432133,0.043677767562439705,0.29760172359014625,0.6511372850565393,0.05788055236576673,2.101010278810332,2.1669454647975948,1.116607397359827,0.0904079453123611,0.055268925940136125,0.047867763765990626,0.7278989104181735,0.7175813844795484,0.04302743614947989,0.018720201969997564,0.01682935056769461,0.0,0.008375304424266794,0.016580045482067412,0.011083915209703643,0.03796219871391136,0.01785580891984916,0.03674977524113728,0.020802160242654785,0.020483961873480498,0.01884564617973749,0.02004935127107897,0.04234433503964817,0.0,0.0,0.01293877919627052,0.020188862465188397,0.5190104424764013,0.49730871980274755,0.31926032696955436,0.03324756801214291,0.03339254024098551
happy,0.25080288260729006,0.3162864756280003,0.28575188237409127,0.2600401954026346,0.30418860716568724,0.03872819678649784,0.3401294768126334,0.35800204195598634,0.04364293866754591,0.016690093793041608,0.29448720465588674,1.0,0.1481488578946279,0.28461082754492184,0.08153048408557506,0.25941252911576757,0.7136416709693201,0.029888930049204853,1.4798576157017884,2.4058777296307823,0.9763952350830992,0.014724626501725242,0.08663918152381571,0.021811621074570305,0.7398179362005588,0.5579752981147827,0.010094332041966648,0.0219321522389368,0.024760724771191185,0.02542713546364619,0.0028336432059585144,0.031110914491762304,0.009597247944175945,0.028227152889894983,0.01986169720396349,0.0021069625119866757,0.015889429840444558,0.024749728646828978,0.02796854994616979,0.018167157333222557,0.039913125577813686,0.03309764002282527,0.016663496486803212,0.02975158355778028,0.04513931530744643,0.6460484600783027,0.3272000119177503,0.27587735110742795,0.039303944227540064,0.0062423463391107145
happy,0.274675371256223,0.24617069173890924,0.24494095199032556,0.23862988806761876,0.23361471114023175,0.15704082193190155,0.4730571080168805,0.5187238267163673,0.041441144307918835,0.017582563196581365,0.3500512213040752,1.0,0.12901365675662896,0.12029118082075481,0.01062878388584687,0.22023205128509488,0.8824955679381631,0.0492223670651738,2.519433222754382,2.6051459227800806,1.3039908239315892,-0.10580329066333433,-0.04375747176291422,0.03361813675796686,0.641892360563451,0.8128741145031205,0.0294732850429665,0.012503585200961991,0.027274024818010164,0.02736044086147283,0.012855815925308923,0.005404010380477064,0.00460633168532246,0.021124572044979004,0.02425112829426109,0.009697164204047112,0.020345609437239284,0.02741698146980031,0.02803647929064891,0.040174441561592354,0.03660075081857457,0.006983211374164926,0.041886620723994294,0.013097305440775708,0.03358334656190756,0.4567986626051089,0.40878506215430327,0.20538425121800535,0.017769661367187474,0.0
happy,0.29570247861100213,0.2422796408555853,0.24731879403288698,0.28323484111596114,0.25884385214469763,0.14349120104827529,0.41262698290052363,0.5274485657667729,0.05170473472676119,0.03034511412667503,0.36869896398690377,1.0,0.1757265414659394,0.1578118010784372,0.061586426855180676,0.3125124502789182,0.8093554694905567,0.07689689894355878,2.5710370604017987,2.3084583795819515,1.2286416265918887,0.07738393886742179,0.13651133914253233,-0.06375287914373522,0.6751679172890145,0.7528026379337467,0.012203257161454758,0.04106091401876867,0.024728075954458518,0.017165621334642514,0.0355170414341329,0.0,0.0,0.030345902517857064,0.020786089825525784,0.02325580190338989,0.002756850656858864,0.01969796175894524,0.046045622335217445,0.03071459505734622,0.02220618508685656,0.014292299168635812,0.01487055292569788,0.0,0.023349325471975088,0.5345483108481854,0.2924380672829385,0.2970866486154547,0.004952959780965511,0.007450434467486073
happy,0.3192004636365515,0.26694266542208056,0.15100315748080384,0.23010744121992832,0.2969870580230809,0.030550142981785697,0.4230669355550023,0.35854993966878745,0.06407998027773465,0.011223518622135002,0.42827678145149284,1.0,0.24794035607001075,0.18218673516849826,0.0565807764683957,0.20574722604362822,0.8690413563293744,0.036691095158751116,1.9177548966714828,2.441601457444423,0.8724292804574676,0.004278530145752017,-0.18759619394896268,0.049141635068565115,0.7774524034714726,0.8660959527510013,0.02380813970546479,0.0,0.018390479173714426,0.02964637573873338,0.0,0.006028041820369718,0.03139506685305976,0.023511240644564727,0.0253556305676478,0.04417343249910305,0.026091186120580635,0.02855254413563133,0.055239691853838244,0.017220540744823622,0.009627524072959564,0.025561353177212726,0.025706883382055633,0.013152699904699293,0.006578838745786981,0.6809844422090079,0.4826843470388023,0.2914171694878339,0.03190709392963478,0.018581113029702653
happy,0.298336614603693,0.37947365000205113,0.3042412384342602,0.2487136368864961,0.24478684158715275,0.08974150066637226,0.430317892451297,0.4207199937112339,0.06603545021880491,0.0,0.4603400035288494,1.0,0.19394706807072876,0.14661096545726676,0.07325104366986514,0.3422817480085937,0.8459590525750074,0.023491791423613063,2.3694643480964674,2.60283279558248,0.8646300905276074,-0.020230515705426503,0.05060455847230439,-0.10335058145853519,0.7470843139475022,0.7937441386839915,0.02722897855970096,0.022304397770335126,0.023786008419015937,0.03915694809929024,0.03593844082883884,0.0,0.015873298787110135,0.017859536641928634,0.0,0.02122437975702006,0.036233851041336584,0.005874617825322325,0.024373212202968342,0.008094294795146308,0.011265143692164201,0.039206117244210456,0.012946748338546275,0.026008762357138122,0.0,0.636231756139488,0.5102652446306499,0.335400012587979,0.027482104629998633,0.001672347423678465
happy,0.25443390802179483,0.24980612705722963,0.3161228718046773,0.2676772055031267,0.2795524442420912,0.09978013276286071,0.48977298535848157,0.41753922234580954,0.08902030722466711,0.0,0.48826561264940893,1.0,0.14847012417927302,0.27582703400640496,0.06742107995154308,0.3285569503411456,0.7528022187025877,0.046198542231173166,2.0319421312121273,2.597425300110618,1.4178182746062369,0.09460245934021258,-0.029158629794678714,-0.016325561203874777,0.7717577061433704,0.6406267652235251,0.030717551811004738,0.0319749597031323,0.02851057386982122,0.029691485784824775,0.016477934307948496,0.007923140827302465,0.008713485401669862,0.0,0.023080331950097347,0.01891516581805428,0.014280159841113787,0.0,0.0037848728939758047,0.03457092846824117,0.011359861999179297,0.02468769180953894,0.0019210894103216664,0.03870317127067001,0.018127640419289208,0.47900403964835353,0.6825779791881685,0.47131520804715227,0.016014646923268247,0.01228813759668533
